CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,Latitude,Longitude,BriefFacts
66,FIR202600066,CASE202600066,2025-01-04,386,166,1,1,2,6,4,49,2025-01-04 05:28:07,2025-01-04 09:23:07,2025-01-04 10:27:07,15.063779,74.872603,"On 4th January 2025 at approximately 05:28:07 hours, a robbery occurred in Uttara Kannada East Police Station jurisdiction, where Raghav Murthy was the victim of chain snatching by Lakshit Chad and Abeer Patel. The complainant, Dayamai Mani, reported the incident to the police."
67,FIR202600067,CASE202600067,2024-08-15,397,157,2,1,8,23,3,46,2024-08-15 07:56:29,2024-08-15 15:13:29,2024-08-15 16:54:29,12.571275,73.975744,"On 15th August 2024 at approximately 7:56 AM, a complaint was filed by Qushi Khosla at Tumakuru Central Police Station, Tumakuru district, regarding an incident of drug trafficking involving Owen Mahal. The accused, Zashil Sagar, was identified as the perpetrator. Further investigation revealed that Sagar had been transporting"
68,FIR202600068,CASE202600068,2025-03-07,466,94,1,2,12,36,1,27,2025-03-07 11:32:31,2025-03-07 17:46:31,2025-03-07 19:14:31,18.443275,76.985436,"On 7th March 2025 at approximately 11:32 am, Pooja Khosla, the complainant, reported to Hassan West Police Station that Ekapad Chopra, the victim, had their property illegally encroached upon by Urmi Khare. The accused had constructed a structure without proper authorization, thereby causing damage to the victim's property. Further investigation is"
69,FIR202600069,CASE202600069,2025-02-01,468,133,1,2,4,10,1,37,2025-02-01 02:31:34,2025-02-01 12:40:34,2025-02-01 13:15:34,15.909918,77.59279,"On February 1st, 2025 at approximately 2:31 am, Harish Barman of Jayalakshmipuram Police Station in Mysuru reported a case of fraud to the police station. The complainant alleged that Fiyaz Prabhu had issued him a cheque for Rs. 50,000 as payment for goods delivered, but the cheque b"
70,FIR202600070,CASE202600070,2024-12-22,331,152,2,1,8,24,3,46,2024-12-22 05:05:36,2024-12-22 11:15:36,2024-12-22 12:37:36,12.595155,74.056701,"On December 22nd, at approximately 5:05 a.m., Girik Taneja filed a complaint with Tumakuru Town Police Station regarding an incident of drug manufacturing involving Raksha Dugar. According to the complainant, Aarna Misra was also involved in the illegal activity. The accused were identified as residents of Tumakuru district. Further investigation is underway to gather evidence"
71,FIR202600071,CASE202600071,2026-06-02,309,29,2,1,5,13,5,9,2026-06-02 13:13:17,2026-06-02 15:12:17,2026-06-02 15:56:17,15.662072,77.75074,"On 02nd June 2026 at approximately 13:13:17 hours, a murder incident occurred at Whitefield Police Station in Bengaluru Urban district. The complainant, Fiyaz Sawhney, reported that Girik Atwal and Sanaya Keer were intentionally killed by Oeshi Kothari and Vedant Anand. Further investigation is underway to ascertain the"
72,FIR202600072,CASE202600072,2026-04-16,283,52,4,2,12,34,1,15,2026-04-15 14:36:28,2026-04-16 01:20:28,2026-04-16 03:11:28,16.334509,75.577167,"On 15th April 2026 at approximately 2:36 pm, a report of arson was filed at Bidar North Police Station, Bidar district. The complainant, Pratyush Rajagopal, reported that the accused, Aadi Puri, Charvi Tiwari, and Ekanta Chopra, intentionally set fire to the residential building owned by Dh"
73,FIR202600073,CASE202600073,2025-03-07,331,152,3,2,14,42,5,45,2025-03-06 22:08:17,2025-03-07 00:58:17,2025-03-07 02:15:17,12.558163,74.039303,"On 6th March 2025 at around 10:08 pm, a traffic crime was reported at Tumakuru Town Police Station in Tumakuru district. The complainant, Netra Dugar, reported that Ayaan Setty was involved in an illegal race on the highway, which resulted in a serious accident. Vedhika Chaudry, the accused, was identified as the"
74,FIR202600074,CASE202600074,2025-11-07,315,72,3,1,2,6,3,20,2025-11-07 10:24:36,2025-11-07 12:18:36,2025-11-07 13:16:36,18.356352,77.952096,"On 7th November 2025 at approximately 10:24 am, Dakshina Kannada West Police Station received a complaint from Sneha Srinivas regarding a robbery incident that occurred on the same day at around 9:30 am in the area of Jasmit Aggarwal and Bakhshi Sodhi. The complainant stated that two unidentified individuals"
75,FIR202600075,CASE202600075,2025-05-04,224,100,4,2,12,34,4,28,2025-05-04 05:57:22,2025-05-04 09:43:22,2025-05-04 10:54:22,17.396428,77.620364,"On May 4th, 2025 at approximately 5:57 AM, Max Gala filed a complaint at Haveri North Police Station in Haveri district regarding an arson incident that occurred at Ishanvi Bhavsar's residence. The accused, Orinder Thakkar, intentionally set fire to the house, causing significant damage to property and endangering the life of I"
76,FIR202600076,CASE202600076,2026-05-13,130,174,4,1,8,23,5,51,2026-05-13 02:47:50,2026-05-13 08:07:50,2026-05-13 10:01:50,11.658626,78.245351,"On 13th May 2026 at around 2:47 am, Ansh Balakrishnan, a resident of Vijayapura East Police Station, reported a drug offense to the police. According to him, Baghyawati Kanda, a resident of Vijayapura, was involved in trafficking drugs. The incident occurred at around 11 pm on the"
77,FIR202600077,CASE202600077,2025-06-19,360,65,4,2,4,11,5,18,2025-06-18 19:07:31,2025-06-19 05:49:31,2025-06-19 06:42:31,11.988797,75.38017,"On 18th June 2025 at approximately 7:07 PM, a complaint was filed by Sarthak Sule regarding an insurance fraud committed by Anjali Chana. The victim, Falguni Mital, had purchased a two-wheeler insurance policy from a private insurance company, and the accused had forged her signature on the policy document to make it appear as"
78,FIR202600078,CASE202600078,2025-01-30,348,125,2,1,8,22,3,38,2025-01-30 01:03:36,2025-01-30 06:24:36,2025-01-30 07:04:36,15.930101,77.662892,"On 30th January 2025 at around 1:03 am, Ekta Chatterjee, a resident of Vijayanagar, Mysuru, reported to the Vijayanagar Police Station that Qasim Chanda was found in possession of illegal drugs. The accused, Balhaar Prakash, was arrested and taken into custody for further investigation. During the investigation, it"
79,FIR202600079,CASE202600079,2025-01-17,221,29,1,2,9,25,1,14,2025-01-16 21:26:38,2025-01-17 02:12:38,2025-01-17 03:09:38,15.654742,77.707669,"On 16th January 2025 at approximately 9:48 PM, Kavya Kale, the mother of Dhriti Srinivas and Ishani Prabhakar, reported to the Whitefield Police Station in Bengaluru Urban district that her two children went missing after she had left them unattended for a few minutes while she stepped out of the house to attend an urgent call"
80,FIR202600080,CASE202600080,2025-09-01,461,148,4,2,11,33,4,44,2025-08-31 15:47:15,2025-09-01 00:37:15,2025-09-01 00:44:15,16.709288,77.551031,"On 31st August 2025 at approximately 1547 hours, a complaint was filed by Atharv Hayer at Shivamogga West Police Station pertaining to an economic offense committed in the district of Shivamogga. The accused, Triveni Tailor, Riya Dyal, and Lohit Mishra, are alleged to have forged"
81,FIR202600081,CASE202600081,2025-01-28,213,74,2,1,5,15,5,21,2025-01-28 12:04:52,2025-01-28 18:34:52,2025-01-28 19:49:52,18.39245,77.987662,"On 28th January 2025 at around 12:04 pm, Dakshina Kannada South Police Station received a complaint from Netra Soman regarding the murder of her husband Luke Badal and son Isaiah Mital by their relatives Viraj Lall and Wazir Mistry. The accused had allegedly killed the victims due to personal enmity and to protect their own illegal"
82,FIR202600082,CASE202600082,2025-09-17,307,63,3,2,6,18,4,18,2025-09-17 09:15:35,2025-09-17 14:34:35,2025-09-17 15:11:35,12.046337,75.350927,"On September 17, 2025 at approximately 9:15 am, Falak Kibe filed a complaint with Chikkamagaluru East Police Station regarding an assault incident involving domestic violence against her and her two daughters, Jyoti Kakar and Kavya Ramachandran, at their residence in Chikkamagaluru. The accused, Bhavna Chahal, Dak"
83,FIR202600083,CASE202600083,2026-05-01,32,112,1,2,12,36,2,33,2026-05-01 01:36:06,2026-05-01 05:49:06,2026-05-01 07:28:06,12.501033,77.403585,"On 1st May 2026 at around 01:36hrs, Nathan Srinivasan, the complainant, reported to Kolar Town Police Station that Umang Swaminathan and Damyanti Chand's property was illegally encroached upon by Arya Patel and Orinder Gade. The accused had constructed a structure on the victim's land without their permission."
84,FIR202600084,CASE202600084,2025-05-07,399,18,3,1,2,4,3,5,2025-05-06 23:07:16,2025-05-07 03:30:16,2025-05-07 03:57:16,11.668335,74.421988,"On May 6th at 10:05 pm, Vadgaon Police Station received a complaint from Isha Yohannan regarding a robbery that occurred on NH-4A, Belagavi district. The complainant and two other women, Raagini Chander and Geetika Saran, were traveling in a private car when they were stopped by three accused, Dominic Ghose,"
85,FIR202600085,CASE202600085,2024-12-28,495,66,3,2,1,1,5,19,2024-12-28 05:16:07,2024-12-28 11:00:07,2024-12-28 11:21:07,15.597247,77.280277,"On 28th December 2024 at approximately 5:16 am, Farhan Ray, a resident of Chitradurga Town, reported to the police station that his vehicle, a white Toyota Corolla bearing registration number KA-01-MB-3456, was stolen from outside his residence. The complainant stated that he had parked the vehicle on the roadside"
86,FIR202600086,CASE202600086,2026-07-12,478,85,1,1,10,29,4,23,2026-07-11 21:49:15,2026-07-12 06:17:15,2026-07-12 07:05:15,13.376783,78.321384,"On 11th July 2026 at approximately 9:49 pm, a complaint was filed by Aarna Misra at Dharwad North Police Station, District Dharwad, regarding an incident of sexual harassment committed against Ronith Patla by Tanish Sood. According to the complainant, while she and the victim were on their way home from work, Sood inappropriately"
87,FIR202600087,CASE202600087,2025-07-25,137,63,4,1,2,4,4,18,2025-07-25 07:21:48,2025-07-25 15:25:48,2025-07-25 16:43:48,12.080285,75.348476,"On 25th July 2025 at approximately 7:21 pm, a robbery occurred on the highway near Chikkamagaluru East Police Station in Chikkamagaluru district. The complainant Girik Atwal reported that two accused, Geetika Bhattacharyya and Jasmit Deep, snatched his motorcycle's keys and fled with the vehicle. The victim V"
88,FIR202600088,CASE202600088,2024-09-27,227,98,3,1,2,4,1,28,2024-09-26 16:50:28,2024-09-27 02:38:28,2024-09-27 03:36:28,17.419952,77.594379,"On 26th September 2024 at approximately 16:50:28 hours, a robbery occurred on Haveri East Highway, involving three accused - David Krishnan, Karan Virk and Owen Muni. The complainant, Rehaan Keer, reported that the trio had robbed him of his valuables while he was driving on the highway. Further investigation"
89,FIR202600089,CASE202600089,2024-08-26,309,29,4,1,8,23,3,13,2024-08-26 03:35:35,2024-08-26 14:02:35,2024-08-26 14:46:35,15.658693,77.729828,"On August 26, 2024, at approximately 3:35 a.m., Whitefield Police Station in Bengaluru Urban received a complaint from Daniel Merchant regarding an incident of drug trafficking involving Falguni Chana. According to the complainant, Yauvani Ghosh was the victim of this crime, and Falguni Chana was the accused. The incident occurred on"
90,FIR202600090,CASE202600090,2024-10-10,78,91,1,1,13,37,2,25,2024-10-10 04:52:46,2024-10-10 10:34:46,2024-10-10 10:49:46,12.664321,77.362377,"On 10th October 2024 at around 04:52:46, a complaint was filed by Pratyush Brahmbhatt regarding an organized crime committed by Champak Bath and his accomplices, including Hredhaan Jha. The accused were involved in gang activity, and their actions posed a significant threat to the safety of the citizens of Gadag North Police Station'"
91,FIR202600091,CASE202600091,2025-10-18,489,175,2,2,1,2,4,51,2025-10-18 06:22:30,2025-10-18 19:00:30,2025-10-18 20:05:30,11.616729,78.229074,"On 18th October 2025 at around 6:22 pm, Ayaan Setty, a resident of Vijayapura West Police Station, reported a theft incident that occurred at Qushi Shankar's residence located in the same police station. The accused, William Sama and Tripti Sastry, broke into the victim's house by manipulating the lock and st"
92,FIR202600092,CASE202600092,2026-02-14,371,75,3,2,12,35,1,21,2026-02-13 21:08:08,2026-02-14 08:22:08,2026-02-14 09:00:08,18.375537,77.919013,"On 13th February 2026 at around 9:08 pm, Dakshina Kannada Central Police Station received a complaint from Bakhshi Sodhi regarding vandalism committed by Abdul Dugar and Vanya Chakrabarti. The complainant alleged that the accused had damaged the property of Widisha Yogi and Samarth Swamy without any"
93,FIR202600093,CASE202600093,2025-05-23,58,48,2,1,7,19,5,14,2025-05-23 08:40:01,2025-05-23 13:21:01,2025-05-23 13:45:01,15.664034,77.714083,"On 23rd May 2025 at approximately 8:40 am, Bellandur Police Station received a complaint from Isaac Aggarwal regarding the kidnapping of his 7-year-old son Dakshesh Loyal by Vasatika Om. The victim was last seen with the accused at the Inorbit Mall in Whitefield, Bengaluru Urban District, before he went missing. The"
94,FIR202600094,CASE202600094,2024-09-07,115,77,2,1,13,38,5,21,2024-09-06 23:22:12,2024-09-07 12:14:12,2024-09-07 13:31:12,18.372166,77.96561,"On September 6, 2024 at approximately 11:42 PM, Dakshina Kannada Rural Police Station received a complaint from Harshil Bhavsar regarding an extortion incident involving Upadhriti Gandhi and Chatresh Bath. The complainant alleges that the accused had been demanding money from the victim under threat of harm. Further investigation revealed that the accused"
95,FIR202600095,CASE202600095,2025-04-24,238,112,3,2,12,35,3,33,2025-04-24 03:39:25,2025-04-24 13:13:25,2025-04-24 14:21:25,12.48927,77.370602,"On 24th April 2025 at around 3:39 am, Kashish Mittal, a resident of Kolar Town, lodged a complaint at Kolar Town Police Station regarding vandalism committed by Varenya Shankar against Bhanumati Malhotra. The accused is alleged to have damaged the victim's property by throwing stones and breaking windows, causing damage worth R"
96,FIR202600096,CASE202600096,2026-07-11,93,28,4,2,12,35,5,12,2026-07-10 21:19:55,2026-07-11 02:20:55,2026-07-11 02:36:55,15.649491,77.712935,"On 10th July 2026 at approximately 9:19 PM, a complaint was filed by Falan Mital regarding vandalism committed by Shaurya Kothari against Qarin Sha's property in Cubbon Park Police Station jurisdiction, Bengaluru Urban. The accused allegedly damaged the victim's vehicle by spray-painting offensive slurs and symbols"
97,FIR202600097,CASE202600097,2025-08-08,432,5,1,1,13,39,3,1,2025-08-08 10:04:14,2025-08-08 20:06:14,2025-08-08 21:48:14,16.007504,74.098659,"On 8th August 2025 at approximately 10:04 am, a complaint was filed by Reva Chanda at Bagalkote South Police Station, Bagalkote district, regarding an organized crime incident involving smuggling. The victim, Watika Oza, reported that she was attacked and robbed of her valuables by Dominic Gokhale and his accomplices. Further investigation revealed"
98,FIR202600098,CASE202600098,2026-06-23,137,63,3,2,3,9,4,18,2026-06-22 20:18:02,2026-06-23 08:10:02,2026-06-23 09:17:02,12.067299,75.363873,"On 22nd June 2026 at around 8:18 pm, a cybercrime was reported at Chikkamagaluru East Police Station in Chikkamagaluru district. The complainant, Dhriti Srinivas, reported that her friend, Jeremiah Butala, had his identity stolen by Harish Loke. Further investigation revealed that Loke had created fake"
99,FIR202600099,CASE202600099,2026-04-04,205,151,3,2,11,31,2,43,2026-04-04 09:04:07,2026-04-04 15:30:07,2026-04-04 17:03:07,16.715242,77.594308,"On 04th April 2026 at around 9:04 am, Shivamogga Central Police Station received a complaint from Harsh Prabhakar regarding money laundering committed by Arjun Raj, Darpan Purohit and Praneel Bora. The complainant alleges that the accused had fraudulently transferred funds from his account to theirs through various online"
